	0
deber_dejar	3
salir_tocar	3
padre_llevar	3
sentir_respirar	3
saber_ocurrir	3
llevar_vivir	3
abandonar_barrio	3
llegar_pisar	3
poner_cartel	3
tío_abuelo	3
mujer_espalda	3
vecino_edad	3
martes_jueves	3
sostener_brazo	3
rodear_personar	3
6_pisar	3
tumbar_sofá	3
recordar_madre	3
haber_volver	3
mujer_joven	3
levantar_mano	3
ir_morir	3
próximo_semana	3
criar_hijo	3
parejo_hijo	3
perro_extraviar	3
girar_cabeza	3
dejar_noto	3
interior_vivienda	3
pedir_acompañar	3
creer_poder	3
volver_silenciar	3
saber_pensar	3
presionar_botón	3
anciano_malo	3
librar_mano	3
hablar_ventana	3
pasar_hoja	3
llamar_hermanar	3
tratar_mantener	3
querer_vivir	3
calle_decir	3
gritar_mujer	3
hablar_alguien	3
quedar_calcetín	3
sol_brillar	3
vestir_caro	3
personar_ver	3
pensar_volver	3
empezar_aplaudir	3
cocinar_salón	3
decir_sonreír	3
envolver_servilleta	3
juntar_jugar	3
parecer_personar	3
poner_tocar	3
pedir_disculpar	3
poner_marchar	3
justar_frente	3
contestar_preguntar	3
familia_casa	3
mil_pedazo	3
pisar_traer	3
salir_temer	3
dedicar_vida	3
mirar_clavar	3
facturar_luz	3
volver_rostro	3
voz_cantarín	3
gracia_chico	3
parar_hablar	3
encontrar_mañana	3
poder_disfrutar	3
escalera_abajar	3
girar_picaporte	3
descubrir_amor	3
cuchillo_mano	3
ojo_marrón	3
vecino_ilustrar	3
situación_decidir	3
coser_ir	3
encerrar_habitación	3
escribir_soñar	3
don_salir	3
soldar_enviar	3
alcalde_salir	3
levanté_vestir	3
pobre_viejo	3
coser_llamar	3
pequeño_llamar	3
alguien_hacer	3
caer_soñar	3
llegar_pensar	3
zapatilla_andar	3
colocar_pieza	3
poder_parecer	3
comenzar_tocar	3
ver_señor	3
subir_bajo	3
corto_edad	3
haber_sentir	3
aprender_vivir	3
tarde_verano	3
ayudar_comprar	3
tomar_ascensor	3
madre_decir	3
casa_noche	3
mirar_preguntar	3
noche_verano	3
sentir_esperar	3
cerrar_portón	3
levantar_mirar	3
acostar_niño	3
derribar_puerta	3
deber_agradecer	3
voz_niño	3
pasillo_izquierdo	3
mantener_calmo	3
músico_sonar	3
caer_terraza	3
oír_padre	3
tipo_vida	3
rodilla_mano	3
familia_vivir	3
punto_vestir	3
brazo_apoyar	3
listo_comprar	3
sentar_esperar	3
cambiar_hora	3
dinero_comprar	3
perder_maridar	3
personar_poder	3
empezar_gritar	3
voz_bajo	3
chico_bollo	3
corazón_palpitar	3
querer_terminar	3
haber_quedar	3
decidir_abrir	3
encender_aparato	3
escribir_noto	3
ojo_llenar	3
sonreír_levantar	3
niño_querer	3
difícil_explicar	3
encontrar_mujer	3
vivir_justar	3
colgar_pomo	3
contenedor_basura	3
conocer_año	3
casa_adosar	3
mañana_primavera	3
pobre_chico	3
joven_vivir	3
mayoría_personar	3
gente_ir	3
preguntar_poder	3
programar_televisión	3
llegar_llegar	3
ir_bajar	3
piso_turístico	3
puerta_abajar	3
vestir_luz	3
sacar_lengua	3
sonreír_saludar	3
quedar_silenciar	3
traer_casa	3
cerrar_ver	3
confinamiento_obligatorio	3
ignorante_supino	3
rosa_pálido	3
llenar_vida	3
pisar_mierda	3
amigo_cercano	3
vivir_tranquilo	3
caminar_pasar	3
hueco_oscuro	3
sentir_sofá	3
niño_familia	3
dejar_ascensor	3
partir_ajedrez	3
ventana_ventana	3
guardia_seguridad	3
haber_escuchar	3
prender_fuego	3
ir_matar	3
padre_dar	3
ojo_entrar	3
ruido_calle	3
amigo_familiar	3
veo_ojo	3
pared_parecer	3
formar_hablar	3
hacer_llamar	3
desaparecer_puerta	3
comprar_pisar	3
seguir_hablar	3
poder_observar	3
alentar_seguir	3
dejar_entrar	3
aguar_calentar	3
querer_jardín	3
poner_evidenciar	3
mano_santo	3
volver_aparecer	3
mitad_cuadro	3
vecino_señor	3
llamar_llamar	3
tratar_vecino	3
dimes_diretes	3
par_cuadro	3
imaginar_estar	3
bajar_subir	3
subir_pisar	3
alguien_necesitar	3
poder_jugar	3
año_atrás	3
cojo_librar	3
frente_ventana	3
salón_reunión	3
jugar_partir	3
ventana_cubrir	3
tanto_forzar	3
calle_gente	3
maderar_puerta	3
ventana_mirar	3
pared_separar	3
golpe_fuerte	3
minuto_volver	3
caer_bolsa	3
balcón_contiguo	3
hombre_vestir	3
aire_acondicionar	3
pequeño_cuidar	3
maridar_hijo	3
salir_habitación	3
dedicar_sonrisa	3
dejar_querer	3
hombre_llevar	3
distanciar_separar	3
dejar_librar	3
saber_llamar	3
deber_deber	3
rabillo_ojo	3
sentar_puerta	3
pensar_tener	3
tendedero_patio	3
piel_erizar	3
estar_vivir	3
hombre_volver	3
conjuntar_residencial	3
jauría_perro	3
poner_triste	3
estar_leer	3
paso_puerta	3
bajar_ascensor	3
arriesgar_vida	3
niño_pedir	3
camiseta_corto	3
anunciar_llegar	3
casa_oír	3
justar_cuartar	3
ventana_asomar	3
pensar_hijo	3
volar_aire	3
mundo_exterior	3
gente_comenzar	3
ventana_observar	3
derecho_vivir	3
arreglar_casa	3
hombre_alto	3
encender_cenital	3
apretar_mano	3
volver_subir	3
gustar_leer	3
declaración_amor	3
luz_mañana	3
edificio_contiguo	3
esperar_empezar	3
contar_vecino	3
alguien_dejar	3
entró_casa	3
bordar_colapsar	3
alguien_salir	3
banco_parque	3
volver_interior	3
pasar_verano	3
hacer_hombre	3
vacación_verano	3
pared_escuchar	3
padre_contar	3
seguro_haber	3
fruto_verdura	3
vivir_vecindario	3
llegar_cocinar	3
café_leche	3
palabra_pedir	3
abrir_cajón	3
seguramente_pensar	3
paso_estar	3
sentir_mundo	3
botella_aguar	3
mayoría_vecino	3
pobre_maridar	3
ver_situación	3
echar_pavo	3
tocar_piano	3
respirar_aire	3
traer_comer	3
blocar_piso	3
besar_mejilla	3
querer_seguir	3
mediano_edad	3
volver_quedar	3
subir_silla	3
aplaudir_fuerte	3
mirar_embobar	3
agarrar_escoba	3
estar_frente	3
empezar_sonar	3
alguien_preguntar	3
colgar_puerta	3
llevar_pantalón	3
llegar_entender	3
oír_escuchar	3
hacerme_pasar	3
llave_entrar	3
manchar_humedad	3
lato_cerveza	3
hora_volver	3
pantalón_pijama	3
tocar_vivir	3
alzar_voz	3
pipa_rojo	3
perro_pasar	3
observar_balcón	3
hijo_ir	3
mirar_espejar	3
vivir_niño	3
escuchar_conversación	3
boca_abajar	3
viento_fresco	3
fregar_soler	3
decir_abuelo	3
poner_práctico	3
besar_quedar	3
ventana_par	3
comprar_semana	3
tirar_soler	3
decir_malo	3
jardín_casa	3
negar_cabeza	3
olor_café	3
abrigar_negro	3
empezar_vislumbrar	3
casa_maderar	3
limpiar_vidrio	3
rodear_casa	3
puerta_vecino	3
resultar_imposible	3
péndulo_gelatinoso	3
ladrido_perro	3
perder_pesar	3
tomar_fresco	3
llave_mano	3
yacer_soler	3
vestir_negro	3
salón_casa	3
hola_adiós	3
accidentar_tráfico	3
escuchar_hablar	3
niño_hacer	3
impedir_entrar	3
vecino_mudar	3
estirar_dedo	3
notar_ausencia	3
cumpleaños_feliz	3
calle_seguir	3
luz_linterna	3
trigo_limpiar	3
tratar_hijo	3
brazo_derecho	3
fuego_casa	3
6_año	3
ver_sonreír	3
tomar_asentir	3
subir_volumen	3
pisar_salir	3
cuidar_hijo	3
enciendo_tele	3
par_minuto	3
estar_ver	3
tomar_medir	3
fijar_mirar	3
escalera_ir	3
personal_sanitario	3
tirar_ventana	3
dejar_colgar	3
único_querer	3
echar_siesta	3
siquiera_poder	3
querer_pensar	3
torrar_vigía	3
formar_vida	3
haber_salir	3
romper_helar	3
tener_dinero	3
tortilla_patata	3
profesor_inglés	3
noche_escuchar	3
mirar_recorrer	3
botella_cerveza	3
tirar_puerta	3
salir_azotea	3
quedar_medio	3
cuartar_mañana	3
bañar_pequeño	3
entrar_habitación	3
mano_bolsillo	3
acercar_mirilla	3
seguir_vivir	3
joven_llevar	3
bar_esquinar	3
necesitar_ayudar	3
izquierdo_derecho	3
ver_aparecer	3
contar_acabar	3
nube_amenazar	3
casa_madre	3
luz_apagar	3
haber_mañana	3
escuchar_personar	3
dar_vergüenza	3
pisar_calle	3
padre_viejo	3
estar_buscar	3
decidir_tomar	3
mundo_haber	3
mayoría_gente	3
padre_encontrar	3
mañana_poder	3
traer_problema	3
calle_abajar	3
querer_empezar	3
padre_morir	3
querer_comer	3
dar_crédito	3
sonido_timbrar	3
rubio_alto	3
quinto_plantar	3
mantener_equilibrio	3
amigo_vecino	3
familia_amigo	3
sonido_sirena	3
acabar_quedar	3
año_edad	3
buscar_solución	3
compartir_pisar	3
don_don	3
abrí_puerta	3
próximo_ver	3
ver_mañana	3
ver_acompañar	3
deshacer_maleta	3
año_70	3
marchar_atrás	3
llevar_vida	3
acabar_morir	3
ver_seriar	3
calle_desierto	3
paso_película	3
sentir_pesar	3
madre_llegar	3
patata_frita	3
principiar_costar	3
arroz_salchicha	3
mirilla_puerta	3
ventana_salón	3
cruzar_escalera	3
leer_escuchar	3
pobre_mujer	3
cumplir_obligación	3
noche_ir	3
jugar_imaginación	3
mover_mueble	3
hotel_estrellar	3
mirar_calle	3
músico_alto	3
puerta_esperar	3
tirar_abajar	3
abuelo_vivir	3
compositor_cantar	3
tratar_anciano	3
edad_treinta	3
lleno_esperanzar	3
grito_desgarrador	3
hijo_brazo	3
salir_portal	3
casa_esperar	3
ver_bajar	3
plato_galleta	3
gracioso_sos	3
encargar_hijo	3
meter_mano	3
quedar_calle	3
especie_ritual	3
disponer_salir	3
tratar_averiguar	3
preguntar_sentir	3
amar_amar	3
morir_amor	3
noche_tener	3
perder_razón	3
malo_ideo	3
sacar_basura	3
pasar_hora	3
camisón_blanco	3
sacar_perro	3
doce_año	3
resultar_difícil	3
olvidar_pensar	3
paso_pie	3
querer_quedar	3
ventana_cortina	3
frente_frente	3
despertar_mañana	3
luz_blanco	3
señor_llamar	3
pie_descalzo	3
difunto_maridar	3
madre_vender	3
sol_salir	3
sacar_llave	3
despertar_escuchar	3
noche_llegar	3
sentar_pequeño	3
coche_aparcar	3
medio_sonrisa	3
servir_copar	3
bolsa_lleno	3
montar_fiesta	3
gritar_balcón	3
abrir_golpe	3
alguien_tener	3
señor_anciano	3
pedir_explicación	3
tener_mano	3
tramar_escalera	3
tratar_menor	3
repetir_palabra	3
sexto_plantar	3
pelar_recoger	3
mano_empezar	3
salir_recado	3
vivir_morir	3
atacar_nervio	3
dar_patio	3
hacer_freír	3
cristal_ventana	3
fumar_pipa	3
acabar_salir	3
aparecer_casa	3
decidir_hablar	3
distanciar_prudencial	3
escuchar_cantar	3
miró_ver	3
zona_común	3
perder_juicio	3
